(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Endgültig																
Stand:	14.10.2021	15:11															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	Team Todenhöfer	24	2	256	0,20786					
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	UNABHÄNGIGE	25	2	162	0,131536					
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	Volt	26	1							
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	Volt	26	2	162	0,131536					
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	BüSo	27	1							
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	BüSo	27	2			13	0,01064		-0,01064	
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	DiB	28	1							
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	Partei	DiB	28	2			156	0,127682		-0,127682	
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	238	Coburg	LAND	9	System-Gruppe	Übrige	1000	2			238	0,194796		-0,194796	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Wahlberechtigte	-4		162872		167552		-2,793163		
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Wählende	-3		125334	76,952453	126918	75,748424	-1,24805	1,204029	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Ungültige	-2	1	879	0,701326	1060	0,835185	-17,075472	-0,133859	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Ungültige	-2	2	775	0,618348	1126	0,887187	-31,172291	-0,268839	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Gültige	-1	1	124455	99,298674	125858	99,164815	-1,114748	0,133859	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Gültige	-1	2	124559	99,381652	125792	99,112813	-0,98019	0,268839	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	CSU	1	1	51312	41,22936	59182	47,022835	-13,297962	-5,793475	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	CSU	1	2	41308	33,1634	48772	38,771941	-15,303863	-5,608541	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	SPD	2	1	29763	23,914668	29641	23,551145	0,411592	0,363523	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	SPD	2	2	30426	24,426978	27775	22,0801	9,544554	2,346878	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	AfD	3	1	14705	11,815516	14893	11,833177	-1,262338	-0,017661	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	AfD	3	2	14560	11,68924	16605	13,200363	-12,315568	-1,511123	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	FDP	4	1	6493	5,217147	4716	3,74708	37,680237	1,470067	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	FDP	4	2	10552	8,471487	9890	7,862185	6,69363	0,609302	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	GRÜNE	5	1	7941	6,38062	5936	4,716426	33,776954	1,664193	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	GRÜNE	5	2	9628	7,72967	6989	5,555997	37,759336	2,173673	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	DIE LINKE	6	1	2651	2,130087	5560	4,417677	-52,320144	-2,28759	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	DIE LINKE	6	2	3004	2,411709	7185	5,71181	-58,190675	-3,300101	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	FREIE WÄHLER	7	1	7202	5,786831	3362	2,671264	114,217728	3,115566	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	FREIE WÄHLER	7	2	7955	6,386532	3301	2,624173	140,98758	3,762358	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	ÖDP	8	1	508	0,40818					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	ÖDP	8	2	318	0,255301	381	0,302881	-16,535433	-0,04758	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Tierschutzpartei	9	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Tierschutzpartei	9	2	1780	1,429042	1284	1,020733	38,629283	0,408309	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	BP	10	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	BP	10	2	295	0,236836	343	0,272672	-13,994169	-0,035837	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Die PARTEI	11	1	1969	1,582098	1253	0,995566	57,142857	0,586532	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Die PARTEI	11	2	1268	1,017991	1260	1,001654	0,634921	0,016338	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	PIRATEN	12	1			957	0,760381		-0,760381	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	PIRATEN	12	2	374	0,300259	498	0,395892	-24,899598	-0,095632	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	NPD	13	2	172	0,138087	565	0,449154	-69,557522	-0,311067	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	V-Partei³	14	2	80	0,064227	197	0,156608	-59,390863	-0,092381	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Gesundheitsforschung	15	2	164	0,131665	176	0,139914	-6,818182	-0,008249	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	MLPD	16	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	MLPD	16	2	16	0,012845	34	0,027029	-52,941176	-0,014183	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	DKP	17	2	15	0,012042	16	0,012719	-6,25	-0,000677	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	dieBasis	18	1	1498	1,203648					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	dieBasis	18	2	1339	1,074993					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Bündnis C	19	1	314	0,2523	358	0,284448	-12,290503	-0,032148	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Bündnis C	19	2	255	0,204722					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	III. Weg	20	2	109	0,087509					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	du.	21	2	63	0,050578					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	LKR	22	2	30	0,024085					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Die Humanisten	23	2	106	0,0851					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Team Todenhöfer	24	2	399	0,32033					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	UNABHÄNGIGE	25	2	228	0,183046					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Volt	26	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	Volt	26	2	115	0,092326					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Einzelbewerber/Wählergruppe	MACH	27	1	99	0,079547					
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Einzelbewerber/Wählergruppe	MACH	27	2							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	BüSo	28	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	BüSo	28	2			18	0,014309		-0,014309	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	DiB	29	1							
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	Partei	DiB	29	2			147	0,11686		-0,11686	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	239	Hof	LAND	9	System-Gruppe	Übrige	1000	2			356	0,283007		-0,283007	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Wahlberechtigte	-4		168923		170897		-1,155082		
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Wählende	-3		137178	81,207414	135072	79,037081	1,559168	2,170333	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Ungültige	-2	1	781	0,569333	1395	1,032783	-44,014337	-0,463449	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Ungültige	-2	2	671	0,489145	1160	0,858801	-42,155172	-0,369656	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Gültige	-1	1	136397	99,430667	133677	98,967217	2,034755	0,463449	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Gültige	-1	2	136507	99,510855	133912	99,141199	1,93784	0,369656	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	CSU	1	1	65163	47,774511	74105	55,435864	-12,066662	-7,661353	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	CSU	1	2	49389	36,180562	58112	43,395663	-15,010669	-7,215101	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	SPD	2	1	22103	16,204902	21494	16,079056	2,833349	0,125846	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	SPD	2	2	27009	19,785799	23675	17,679521	14,082365	2,106278	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	AfD	3	1	14416	10,569147	15497	11,592869	-6,975544	-1,023722	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	AfD	3	2	15774	11,555451	17997	13,439423	-12,352059	-1,883972	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	FDP	4	1	6480	4,750838	5381	4,025375	20,423713	0,725463	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	FDP	4	2	11399	8,350488	10335	7,717755	10,295114	0,632733	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	GRÜNE	5	1	10165	7,45251	5880	4,398662	72,87415	3,053848	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	GRÜNE	5	2	11966	8,765851	7966	5,948683	50,213407	2,817168	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	DIE LINKE	6	1	2448	1,794761	5057	3,782999	-51,591853	-1,988238	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	DIE LINKE	6	2	2982	2,184503	6431	4,802408	-53,630851	-2,617904	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	FREIE WÄHLER	7	1	10430	7,646796	4199	3,141154	148,392474	4,505642	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	FREIE WÄHLER	7	2	10420	7,633308	3560	2,658462	192,696629	4,974846	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	ÖDP	8	1	871	0,638577	2064	1,54402	-57,800388	-0,905443	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	ÖDP	8	2	605	0,443201	932	0,695979	-35,085837	-0,252779	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Tierschutzpartei	9	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Tierschutzpartei	9	2	1548	1,134008	1203	0,898351	28,678304	0,235657	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	BP	10	1	619	0,453822					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	BP	10	2	446	0,326723	514	0,383834	-13,229572	-0,057111	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Die PARTEI	11	1	1954	1,432583					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Die PARTEI	11	2	1199	0,878343	1006	0,75124	19,184891	0,127104	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	PIRATEN	12	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	PIRATEN	12	2	429	0,31427	421	0,314386	1,900238	-0,000116	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	NPD	13	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	NPD	13	2	185	0,135524	742	0,554095	-75,067385	-0,418571	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	V-Partei³	14	2	92	0,067396	191	0,142631	-51,832461	-0,075235	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Gesundheitsforschung	15	2	203	0,14871	199	0,148605	2,01005	0,000105	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	MLPD	16	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	MLPD	16	2	27	0,019779	51	0,038085	-47,058824	-0,018306	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	DKP	17	2	16	0,011721	17	0,012695	-5,882353	-0,000974	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	dieBasis	18	1	1748	1,281553					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	dieBasis	18	2	1718	1,258544					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Bündnis C	19	2	126	0,092303					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	III. Weg	20	2	124	0,090838					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	du.	21	2	73	0,053477					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	LKR	22	2	32	0,023442					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Die Humanisten	23	2	82	0,06007					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Team Todenhöfer	24	2	214	0,156769					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	UNABHÄNGIGE	25	2	242	0,17728					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Volt	26	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	Volt	26	2	207	0,151641					
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	BüSo	27	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	BüSo	27	2			10	0,007468		-0,007468	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	DiB	28	1							
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	Partei	DiB	28	2			153	0,114254		-0,114254	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Übrige	1000	1			0	0		0	
BT	26.09.2021	Wahlkreis	240	Kulmbach	LAND	9	System-Gruppe	Übrige	1000	2			397	0,296463		-0,296463	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Wahlberechtigte	-4		243174		243760		-0,2404		
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Wählende	-3		192508	79,164713	185955	76,286101	3,523971	2,878612	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Ungültige	-2	1	1514	0,786461	2052	1,103493	-26,218324	-0,317032	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Ungültige	-2	2	1022	0,530887	1537	0,826544	-33,506831	-0,295657	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Gültige	-1	1	190994	99,213539	183903	98,896507	3,855837	0,317032	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Gültige	-1	2	191486	99,469113	184418	99,173456	3,832598	0,295657	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	CSU	1	1	73312	38,384452	81431	44,279321	-9,970404	-5,894869	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	CSU	1	2	63299	33,056725	74425	40,35669	-14,949278	-7,299965	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	SPD	2	1	33819	17,706839	33755	18,354785	0,189602	-0,647946	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	SPD	2	2	37642	19,657834	31464	17,061241	19,635139	2,596593	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	AfD	3	1	18418	9,643235	19396	10,546864	-5,042277	-0,90363	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	AfD	3	2	19142	9,996553	21734	11,785184	-11,926015	-1,78863	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	FDP	4	1	13016	6,814874	7661	4,165783	69,899491	2,649091	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	FDP	4	2	16213	8,466938	13825	7,496557	17,273056	0,970381	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	GRÜNE	5	1	21343	11,174697	13946	7,583346	53,040298	3,591351	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	GRÜNE	5	2	22325	11,658816	16239	8,80554	37,477677	2,853276	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	DIE LINKE	6	1	3798	1,988544	11179	6,078748	-66,025584	-4,090204	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	DIE LINKE	6	2	4904	2,561023	12208	6,619744	-59,82962	-4,058722	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	FREIE WÄHLER	7	1	16592	8,687184	11980	6,514304	38,497496	2,17288	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	FREIE WÄHLER	7	2	14738	7,696646	6252	3,390125	135,732566	4,306522	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	ÖDP	8	1	2902	1,519419	4244	2,307738	-31,621112	-0,788319	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	ÖDP	8	2	1518	0,792747	2131	1,155527	-28,765838	-0,36278	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Tierschutzpartei	9	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Tierschutzpartei	9	2	2218	1,158309	1585	0,859461	39,936909	0,298849	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	BP	10	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	BP	10	2	523	0,273127	494	0,26787	5,870445	0,005257	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Die PARTEI	11	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Die PARTEI	11	2	1312	0,685168	1209	0,655576	8,519438	0,029592	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	PIRATEN	12	1	2180	1,141397					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	PIRATEN	12	2	1048	0,547298	812	0,440304	29,064039	0,106994	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	NPD	13	1	447	0,234039					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	NPD	13	2	359	0,187481	788	0,42729	-54,441624	-0,239809	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	V-Partei³	14	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	V-Partei³	14	2	197	0,10288	233	0,126343	-15,450644	-0,023464	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Gesundheitsforschung	15	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Gesundheitsforschung	15	2	261	0,136302	291	0,157794	-10,309278	-0,021491	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	MLPD	16	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	MLPD	16	2	24	0,012534	36	0,019521	-33,333333	-0,006987	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	DKP	17	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	DKP	17	2	42	0,021934	25	0,013556	68	0,008378	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	dieBasis	18	1	5167	2,705321					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	dieBasis	18	2	4052	2,116082					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Bündnis C	19	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Bündnis C	19	2	279	0,145703					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	III. Weg	20	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	III. Weg	20	2	98	0,051179					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	du.	21	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	du.	21	2	101	0,052745					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	LKR	22	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	LKR	22	2	22	0,011489					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Die Humanisten	23	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Die Humanisten	23	2	145	0,075724					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Team Todenhöfer	24	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Team Todenhöfer	24	2	408	0,21307					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	UNABHÄNGIGE	25	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	UNABHÄNGIGE	25	2	367	0,191659					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Volt	26	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	Volt	26	2	249	0,130036					
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	BüSo	27	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	BüSo	27	2			21	0,011387		-0,011387	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	DiB	28	1							
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	Partei	DiB	28	2			178	0,09652		-0,09652	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Übrige	1000	1			311	0,169111		-0,169111	
BT	26.09.2021	Wahlkreis	241	Ansbach	LAND	9	System-Gruppe	Übrige	1000	2			468	0,253771		-0,253771	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Wahlberechtigte	-4		187299		186411		0,476367		
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Wählende	-3		155377	82,956663	152568	81,844956	1,841146	1,111707	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Ungültige	-2	1	946	0,608842	929	0,608909	1,829925	-0,000067	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Ungültige	-2	2	669	0,430566	714	0,467988	-6,302521	-0,037422	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Gültige	-1	1	154431	99,391158	151639	99,391091	1,841215	0,000067	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	System-Gruppe	Gültige	-1	2	154708	99,569434	151854	99,532012	1,879437	0,037422	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	CSU	1	1	54223	35,111474	64783	42,721859	-16,300573	-7,610385	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	CSU	1	2	44664	28,869871	54204	35,694812	-17,600177	-6,824941	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	SPD	2	1	32036	20,74454	31649	20,87128	1,222787	-0,12674	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	SPD	2	2	30146	19,485741	26208	17,258683	15,025946	2,227058	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	AfD	3	1	10669	6,908587	12211	8,052678	-12,627958	-1,144091	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	AfD	3	2	10872	7,027432	14516	9,559182	-25,103334	-2,53175	
BT	26.09.2021	Wahlkreis	242	Erlangen	LAND	9	Partei	FDP	4	1	10382	6,722743	8977	5,919981	15,651108	0,802762	
